Like Count,Post Date,Comment Count,Hashtags,content
13146,2023-04-20 15:07:12,71,[],"今天是我靈性生命中值得紀念的一天，
因為我體會到了從體內自然流出的喜悅。
通常我早上起床都會有起床氣，
覺得起床很痛苦，一堆工作要做。

但是在這裡，每天不到八點就自動醒來。
（上次這樣應該是國小要遠足時興奮地起床）
早上起床不覺得累，反而覺得身心都很輕盈。
感激身邊所有事物，覺得自己能走能動能吃還有呼吸，
活著真好，我享受每個當下。

走路時，吃東西時，做任何事，我都試著保持正念。

也試著把這份喜悅傳給別人：
主動幫路邊自拍的情侶拍照、買路邊小弟弟賣的香、每趟旅程都給小費、對路人微笑。

以前的我很害羞很封閉不喜歡跟人接觸，
但是我今天開始嘗試外向一點點🤏

還很幸運地在吃午餐時看到日蝕，
真的太棒了，希望我能一直記得這種感覺。"
13926,2023-04-19 13:20:16,64,[],"J在抱怨說為什麼我出去玩一張自拍都沒有
所以今天化了淡妝拍一張
今天是喝咖啡、看書、冥想、頌缽按摩的一天
而且今天吃素😚"
6092,2023-04-18 13:27:15,69,"['濾鏡美顏日間防護精華', '安耐曬', 'no1全方位uv防禦專家', '地表超強防曬安耐曬了']","小幫手在小紅書上找了幾個拍照姿勢要我學
擺出這些動作真的需要很高的恥力耶
這些動作是給20歲的年輕妹子做的啦
我做完很想打自己🤣

雖然已經30好幾
但是還是希望看起來像年輕妹子
除了保養以外
防曬是絕對不能少的
因為紫外線不只會曬黑，還會曬老！
尤其我喜歡去公園曬太陽
所以一定會天天擦防曬

說到防曬
最近喜歡擦的臉部防曬是#濾鏡美顏日間防護精華 
SPF50+/Pa++++
#安耐曬 不愧是#NO1全方位UV防禦專家 
雖然防曬係數高
但質地很清爽 擦在臉上不會有厚重悶黏的感覺
添加玻尿酸和膠原蛋白
像精華一樣，使用下來真的有保濕
不會乾也不咬手
重點是還可以提亮膚色
也可以當作妝前乳
對我來說就是保養+防曬+妝前一瓶搞定！
今年夏天防曬就靠#地表超強防曬安耐曬了~"
7517,2023-04-18 04:22:45,39,[],"一個人的瑜珈之旅
每天9點上一個半小時的瑜珈
上完空腹喝杯西芹汁
吃能量碗
下午就去上冥想課、看書、喝咖啡或去按摩
昨天還去逛了水晶石頭店
太舒服了🥰"
28224,2023-04-15 13:33:55,134,[],"出發前的晚餐約會
我朋友聽到我要自己出國一週都很驚訝
「怎麼沒有跟老公一起去？」
「你們真的各玩各的誒」
真的是各玩各的沒錯
不過不是玩感情啦😂

他喜歡潛水就去綠島潛水一週
等他回來我就出國做一個禮拜的瑜伽
還可以輪流在家顧貓咪

在一起已經第九年了
如果你問我維持關係的秘訣
那就是不要太常見面🤣🤣🤣
保有各自的生活空間很重要
（雖然這麼說，但我們還是住在一起7、8年了
連我自己都不敢相信竟然能跟一個人在一起這麼久）

@jonas.tjd"
5111,2023-04-14 04:39:01,101,"['查理凹凹賞', 'bare', '晶鑽極嫩潤色護唇膏', 'bare', 'bare', '唇紋小熨斗', '一擦就顯嫩', '植萃極嫩唇']","之前的 #查理凹凹賞 有分享過被我用到超凹的BB護唇膏
真的超級好用
（有用過的人歡迎浮出水面分享心得🙋🏻‍♀️）

我已經用完一支 #bare pink
還有兩支用到很凹

現在他們出了全新款
#晶鑽極嫩潤色護唇膏
升級加了2倍天然植物油
還加了胜肽萃取成分，撫平唇部紋路

擦了不是一般保濕
是嘴唇會變得很嫩！
跟其他護唇膏擦起來真的不一樣🥹
新款與舊款不同是更多的植萃油
因此最外層有封蠟保存這些保養成份
多塗抹幾次後唇部的溫感會漸漸化開封蠟
後續使用就又變得非常滋潤滑順好塗抹～

總共10色
我自己用凹用完的3色是
338 #Bare Pink 基本款淡淡粉紅色
619 Bare Raspberry 擦起來很有血色感，我臉色蒼白所以很喜歡這色
618 Bare Blackberry 乍看顏色很深，但上嘴也很好看

他們還出了之前限量熱賣色新的色號 04 #Bare Claret 
擦起來也超好看！非常非常自然漂亮的裸棕紅橘色

大家一定要入手試試！
我最愛的潤色護唇膏🥰

4/15開始開賣 還有母親節買2送2優惠
自選任2唇彩，就送2件禮(迷你金緻緞光唇膏+30ml旅行版淨妝油)
官方通路：全台百貨專櫃/官網/momo旗艦館
再加碼！母親節禮盒包裝🎁
全通路享消費滿$6,000送6件好禮 (價值$3000)

@bobbibrowntaiwan
#唇紋小熨斗 #一擦就顯嫩 #植萃極嫩唇"
-1,2023-04-13 13:50:21,20,"['胜肽青春霜', '胜肽青春霜', '革命性胜肽抗老', '極抗皺', '速緊緻', '超保濕']","我不許你們不認識這瓶強大的乳霜（傲嬌貌）
因為這瓶乳霜的成分真的太神了
下重本
加了很多我需要的東西啊！！！
是它！

蘭蔻超緊顏多肽抗痕霜 #胜肽青春霜
擁有獨家H.P.N.三重緊顏科技
添加了300種天然胜肽！
這些天然胜肽都是從植物中萃取出來的
對於撫平肌膚紋路有很好的效果
還加了高濃度菸鹼醯胺👉🏻均勻膚色、改善暗沉
新一代玻尿酸👉🏻加強保濕
所有你能想到的厲害成份都加進去了
所以我才說這瓶乳霜真的很有誠意

擦在臉上的質地也非～常細緻
不會黏膩
香味也很好聞
淡淡的不會太濃
我覺得很適合像我一樣已經30+、
開始有初老問題的人

搭配影片裡的按摩手法
將臉上最容易顯老的三條線拉緊
輪廓線、木偶紋、法令紋
都用向上提拉的方式按個6次
讓你的肌膚越來越up

我用了以後
最大的感覺是皮膚越來越亮
有很強的反光感（但不是油光）
膚色變得比較均勻
皮膚摸起來也比較細緻
粗糙的感覺不見了
而且一定要搭配按摩
臉變得更緊、拉提感肉眼就非常有感那種
簡直是用擦的電波
真的很推薦給跟我一樣有初老問題的人✨

趕快去我的限動領取免費試用包
趁母親節優惠可以鎖定【超緊顏多肽抗痕霜組】
買超緊顏多肽抗痕霜50ml
送極光水50ml+三效精華3ml
售價$4,300 （原價值$5,890）
73折就能購入新品超划算🤩

#胜肽青春霜 #革命性胜肽抗老 #極抗皺 #速緊緻 #超保濕"
6297,2023-04-12 14:15:10,25,[],"溜冰約會時間
上次在小巨蛋溜冰
我跌倒「鄧」到尾椎
這次又回到事故現場（抖）
好險這次平安無事

想到上次溜冰時我的朋友也很衰
因為我跌倒就沒玩到
但我一心只想著自己的痛
沒想到他們浪費了門票錢
這件事過了這麼多年才想起來
真的必須請他們吃頓飯才行

會開始想到這些完全是因為最近看的書
「最後一次相遇，我們只談喜悅」

裡面說到一點
越自我的人通常越痛苦
因為只把焦點放在自己身上
如果把目光也放到別人身上
會發現每個人都在受苦
吃苦的不只你一人

這段話真是讓我受益良多🧘🏻‍♀️"
6434,2023-04-11 13:59:01,155,[],"我發現每次不管是發什麼照片或是影片
永遠都會有人歪樓問隱眼😂
這次就認真來回答
（會不會大家又要歪樓問洋裝🤣）

我戴的是綺芙莉2023最新的Tokyo系列隱眼
總共3色
✨東京漫步✨
這色的放大效果最明顯
因為外面有一圈黑色
中間還有bling bling閃亮的金色
琉璃光感一閃一閃的很像星星
仔細看會忍不住驚嘆
「哇你眼中有銀河」

✨表參道褐✨
這色戴起來最溫柔
一戴上整個眼神變得好柔和啊
秒變溫油小姐姐
平常眼神兇狠的人（？）可以試試這款
遮蓋一下眼中的殺氣🤣

✨品川甜杏✨
這款戴起來有很自然的混血感
外框是柔和的黑色
眼中又有一圈奶油咖啡色
戴起來有神又自然
是百搭不出錯的一款

你們最喜歡哪個顏色呢？
@asiastar_tw"
19307,2023-04-10 13:38:46,163,[],"這幾天回埔里看阿公阿嬤
深深覺得照顧老人真的是種修行
阿公95，阿嬤92
阿公身體很差，一直躺在床上
阿嬤要照顧他，所以一直抱怨
我說，哪有讓老人照顧老人的道理？
所以想請個看護
但阿嬤一直反對
「看護來了要睡哪？」
「一樓沒房間，阿公跌倒他聽不到。」
「來了要給人家吃東西，我怎麼煮？」
「外勞聽不懂怎麼辦？」
「這麽多錢誰要付？」

還沒說服她

目前有申請政府長照的服務
有來洗澡的、煮飯的、陪散步的
就剩下半夜跌倒沒人扶的這個問題

這幾天發生了一件事
阿嬤花了九牛二虎之力幫阿公換尿布
阿公卻在五分鐘後自己又把尿布脫掉

阿嬤：「真的氣死我！問他要不要穿尿布他點頭，穿了又給我脫掉！浪費人家的尿布！我真的上輩子欠他的！」

Bla-bla-bla 碎唸20分鐘以上

我一直都當耳邊風，左耳進右耳出
直到唸了3天
今天終於受不了了

我：「我也幫你配了耳機，兩副！
一副6萬一副12萬，你還不是都不戴！」

阿嬤：「耳機戴了不舒服。」

我：「尿布也是穿了不舒服。」

阿嬤：「可是你阿公blablablabla。」

我插嘴：「你跟阿公一樣，一個不穿尿布，一個不戴耳機，兩個人配在一起嘟嘟好！」

聽完阿嬤就心虛地笑了。

老實說，以前我真的沒有這種耐心
尤其是重聽要講話講很大聲
再加上老人很喜歡同樣的事講十遍以上
真的很容易對他們不耐煩

但這次回來卻發現我內心平靜很多
很少不耐煩了
就算她唸了一個小時
我還是沒爆炸
我把這歸功於最近常看書和寫書法
所以心比較靜的緣故
再加上最近看的是達賴喇嘛的書
可能受到大師一咪咪的感化了吧

每個人都不容易
生病的人不舒服
照顧的人辛苦
只希望大家都能多點包容體諒
離苦得樂"
3160,2023-04-09 03:59:04,45,"['家樂氏', '纖穀脆light', '豐富每一天的精彩']","身為懶人中的懶人
我連出門買早餐都懶
也不想叫外送（因為滿199才免運）
所以我習慣在家解決完早餐
但也懶的自己煎個蛋
因為煎蛋還要洗鍋子有夠麻煩
（到底多懶🤷🏻‍♀️？）
所以我最常吃的就是優格+穀麥片
營養健康又快速
連洗碗也只要洗一個碗+一個湯匙！
真的是健康又省事😎
 
最近喜歡吃這款
家樂氏纖穀脆Light
脂肪含量減少50%
而且還有膳食纖維助消化
再配杯黑咖啡有夠順暢😆
 
我喜歡搭配無糖優格一起吃
再加點藍莓和水果
很有飽足感又好吃
含有維生素B1、B2、B6、D
也有對女生很好的鐵
 
大家可以去買來試試！
記得要選纖穀脆Light才是脂肪比較少的口味哦
 
@kellogg.tw
#家樂氏 #纖穀脆Light #豐富每一天的精彩
*與家樂氏纖穀脆-超級莓果相比，每100g減少約9g脂肪"
8425,2023-04-07 14:28:40,108,"['奢華妝前防禦', '傳奇延命草和', '24k純金珍珠', 'shiseidotaiwan', 'shiseidoskincare', '資生堂極上御藏', '一抹精緻造光更抗老']","我住的大樓有警衛
每次出門都會遇到
我平常都素顏棉褲油頭進進出出的
結果那天熊熊穿這樣出門
警衛伯伯傻眼
完全認不出來是同個人🤣🤣🤣
 
真的好久沒這麼認真打扮
上次穿這麼漂亮應該是好幾年前拍婚紗的時候😆
 
今天的盛裝就獻給資生堂頂級保養系列極上御藏
近期最愛的 #奢華妝前防禦
這系列的珍貴成分是日本皇室級的哦！
我用了它們家的珍珠持妝乳及防禦精華乳
真的非常非常好用！
 
最喜歡「極上御藏珍珠光持妝乳SPF30 PA++」
70%以上都是保養成分
裡面加了多種頂級抗老成分—日本高野山 #傳奇延命草和 #24K純金珍珠
天天使用上妝都是在護膚抗老！
擦起來有很優雅的細緻光澤
漂亮帶光的好氣色看起來很有好命肌的感覺✨
 
這瓶我愛是因為
質地舒服我擦得住！
不會悶不會黏
就像擦乳液一樣
但又能防曬+保養+明亮膚色
 
如果需要更強的防護打底，可以使用另外一款
極上御藏防禦精華乳SPF50+ PA++++
防曬係數更高規格
適合在長時間的陽光曝曬下使用
除了一樣有添加「傳奇延命草」幫助抗老
還有「金頂側耳萃取精華」
可以加強保護肌膚，降低環境對肌膚的損害
 
大家可以去領試用包「巨星光奢華體驗禮」
一次能領到潔膚皂1ml+柔膚露2ml+防禦精華乳1ml+珍珠光持妝乳1ml
頂級保養+妝前一次奢華體驗~
快去試試！就可以知道自己喜歡哪種啦
 
 
剛好現在母親節頂級限定有優惠
喜歡就趁優惠買起來，單品或組合可以再享9折哦！
24K 純金珍珠持妝組 $1,950 價值$2,705
極上防禦精華組 $3,000 價值$4,186
 
#ShiseidoTaiwan #ShiseidoSkincare #資生堂極上御藏 #一抹精緻造光更抗老
@shiseido"
15948,2023-04-06 13:37:15,116,[],"我：「最近我想去參加一個瑜珈斷食營」

J：「那是什麼？」

我：「簡單來說就是一週裡面不吃太多東西然後天天做瑜珈。」

J：「這樣你就會變瘦耶！
可以不要去嗎？
我比較喜歡微胖的女生。」

我：「…......
你是什麼意思？
是在說我微胖的意思？
還是說我不胖所以你不喜歡的意思？」

@jonas.tjd 讓自己陷入了絕境"
11663,2023-04-05 12:04:27,56,"['雙色立體修容餅', '有型無邊', 'studio訂製刷具']","猜猜哪一邊是修容後？
修容真的很神奇
不用減肥就能讓臉看起來小一圈
尤其拍照一定要修容
才能讓輪廓線更清楚

我最在乎的就是下巴的輪廓線
沒有修容的話就會和脖子整塊黏在一起看起來很胖
所以我一定會沿著整個下巴塗上修容
連雙下巴也要！

再來是鼻影
因為我鼻子很塌
所以一定會修鼻影
讓鼻子看起來更立體

我用的是KAIBEAUTY新出的雙色立體修容餅
有冷暖2色
我用的是10號適合膚色較冷較白的人使用
這款修容厲害的地方就是它非常好暈染
隨便暈暈就很自然
完全不會有一塊一塊黑黑的卡在臉上

我真的有朋友修容是臉頰兩塊黑黑的😅
應該是用到不好暈染的修容或是用錯刷具
修容苦手可以搭配F03訂製輪廓刷
拿來修下巴輪廓線很剛好
可以把修容暈得很自然

還有E07訂製多效勻眼刷
這支真的必入
非常非常實用
可以拿來畫鼻影以外
還能拿來當作眼影暈染刷
也能當作腮紅刷
真的一刷多用！

E03 訂製眼影勾勒刷
適合拿來畫眼影的細節
也可以畫出臥蠶

修容苦手可以直接整組一起入
（現在有組合價✨）
有好的產品和工具
新手也能變大師
畫出大師級有型無邊的修容

@kaibeauty_official
#雙色立體修容餅 #有型無邊 #studio訂製刷具"
8307,2023-04-03 13:05:14,65,[],"連假快樂💛💛💛
這幾天都在追劇耍廢太爽了😍"
8689,2023-04-02 12:32:47,34,[],"帶上一本書
開車來到山上的咖啡廳
曬太陽 玩貓 看書
沒想到這間咖啡廳竟然只有我一個人
意外包場了
喜歡清幽的人也可以去走走
真的很怕店家倒店耶"
4841,2023-03-31 14:04:47,63,['查理愛書推薦'],"最近買的書🤓
以前在國外還是個窮學生的時候
隻身一人
逛街看到什麼都買不起
那時就會躲進書店
充滿安全感
看看各種有趣的故事
而且就算沒買店員也不會不爽

現在的我已經可以在書店買沒打折的書也不心疼😂
衷心感謝老天
我是個幸運的人💛

#查理愛書推薦"
6591,2023-03-30 13:03:52,77,"['全台眼影銷售no1', '巧色特調眼影盒', '下對關鍵色放大眼眸', '綻放大眼妝']","不知道大家有沒有發現
這幾年已經比較不流行很顯色的眼影
反而是追求那種若有似無的眼影
KATE 巧色特調眼影盒就是專門為這種眼妝設計
不用畫的很濃也能放大雙眼
我示範的NL-1是這系列裡最清淡的顏色
可以很自然的畫出臥蠶和臥蠶陰影
 
這個妝的小技巧在於
用最深色畫在眼尾
但眼尾的眼線不要和上眼線連起來
開放式眼線的意思
可以讓眼睛看起來比原本更大
 
NL-1是最清淡最不容易失手的顏色
如果想要一點深邃度又好上手的人
我推薦BR-1
這系列總共有6色
可以去藥妝店摸摸看實品哦🥰

康是美 https://utm.to/4t6qu8
即日起~4/9 | 新品-巧色特調眼影盒 85折
 
@kate.tokyo.official_tw
#全台眼影銷售NO1  #巧色特調眼影盒 #下對關鍵色放大眼眸 #綻放大眼妝 

@kate.tokyo.official_tw"
6909,2023-03-26 13:46:29,37,[],"不可能在台東的時候熱爆
結果一回台北快冷死吧
這溫差也太大🫠
一回台北就憂鬱🥀"
4413,2023-03-24 05:10:10,22,[],讓大自然療癒我
2371,2023-03-23 13:54:33,25,"['星光瓶', '彈力小藍瓶', '星光瓶', 'no1前導精華', '放大保養', '3維度緊緻毛孔', '歐舒丹', 'loccitane']","我跟J說：
我好想去法國度假，我想去巴黎還有普羅旺斯⋯
J：我才剛從歐洲回來調好時差耶，我不想去
我：那我可以自己去嗎？
J：我為了你才回來台灣，結果你要拋下我，自己去法國嗎？🥺
 
好吧
不能去法國
就擦法國來的保養品好了
假裝自己在普羅旺斯🤣
 
歐舒丹 @loccitanetw 光萃肌活露 #星光瓶
這瓶的顏值很高 是歐舒丹的明星商品
味道也很療癒
這是一瓶前導精華
水感精華質地裡面有3,000顆黃色光微導晶球包覆著蠟菊精華油
擦在臉上覺得很神奇 很快速吸收滲透
質地不會黏膩但又足夠滋潤
對於乾肌來說是蜜糖
覺得平常的保養不夠力或是
遇到保養瓶頸的人
可以試著加上這瓶前導精華
的確滋潤度提升、膚況穩定、臉變亮
我自己都是晚上用
用了臉很保濕不會有乾紋
 
蠟菊精華彈力機能乳 #彈力小藍瓶
這是今年新出的產品
意外的很喜歡！
添加了全新「蠟菊超能特效酚子」
可以抗老修護、細緻肌膚
「扁豆籽精萃」富含維生素B5
可以修護肌膚、三維度緊緻毛孔
「動力玻尿酸」
除了保濕以外還能促進玻尿酸生成
 
這瓶的香味淡淡的是我喜歡的那種清新舒緩的路線
質地清爽好吸收不黏膩
混合肌用了覺得非常適合
滋潤度剛剛好
覺得皮膚的細緻度的確有提升
用起來很溫和沒有過敏
 
大家可以去領試用包看看這兩瓶適不適合自己哦🥰 > http://bit.ly/405kcTT
 
#星光瓶 #NO1前導精華 #放大保養  #3維度緊緻毛孔 #歐舒丹 #loccitane"
7014,2023-03-23 04:07:19,31,"['三等車票', '查理愛書推薦']","台東真的有神奇的治癒能力
吹著太平洋的風，看著山海
心頭的重擔輕了
煩惱好像也變小了

在這裡看完了500多頁的 #三等車票
雖然很厚但是不難閱讀

這本書主要是在寫一群住在印度孟加拉邦一個鄉下小村子的村民們，因緣際會開始了火車環遊印度之旅。

旅途中村民看見了很多，每個人的反應不同，對於宗教信仰、對於教育、對於政治、以及在旅程中遇見的人，都有不同見解。

旅途中發生了很多意想不到的事，讀到某些段落我還哭了🥲

雖然很厚，但是是本值得一看的書👍🏻

#查理愛書推薦"
1698,2023-03-21 14:05:05,10,"['b5萬用霜', 'b5繃帶凝乳', 'b5繃帶精華', '理膚寶水', 'b5瞬效全面修復精華', '極速修復穩膚', '彈潤透亮再升級', 'b5全面修復凝乳']","身為資深過敏兒+敏感肌
很常因為換季敏感問題去看皮膚科
診所裡醫生就直接推薦我用理膚寶水的產品
例如他們家最有名的 #B5萬用霜
不可能有過敏兒沒用過吧
便宜又大碗
臉和身體有不適都能擦
只是有時候會覺得太過滋潤
所以我不常拿來擦臉

好險他們出了新的 #B5繃帶凝乳
一樣含有高濃度維生素原B5修復成份
質地非常水潤保濕！

這瓶很讚
是臉部清爽版的B5萬用霜
使用膚感很好、不黏不厚重，適合所有人！
混合肌油肌會特別愛❤️ 不會太悶長痘痘
可以依照自己喜好單擦或和精華疊擦

另外還有日常臉部全方位修復必備保養
#B5繃帶精華 B5濃度高達10%！
你們知道維生素B5有哪些功效嗎？
最基本的保濕一定有
修復功能非常強大
還可以活化基底蛋白👉🏻讓皮膚更加Q彈（抗老的意思）
加強肌膚屏障👉🏻就是讓肌膚越來越健康的意思

B5繃帶精華尤其適合以下人群
👉🏻皮膚常常敏感需要讓皮膚更強壯
👉🏻做完醫美皮膚需要修復
👉🏻皮膚沒有特別問題但想讓膚況更升級

我持續用一個月
會發現膚況變得更好更穩定
皮膚變健康了
即使最近在換季期間
乾裂紅癢也比較少出現
不只更穩定膚況也有提升
皮膚也變得又亮又有光澤

一次用2-3滴就能擦全臉
用量很省
需要跟你們說一下
它的維生素原B5濃度很高
質地比較稠一點點
但因為它的修復力很強大
所以我可以接受 瑕不掩瑜
比較乾燥的時候
我會再加入B5繃帶凝乳加強修復保濕
推薦給想要一罐日常全方位修復的人或是跟我一樣的敏感肌使用🫶🏻

#理膚寶水 #B5瞬效全面修復精華 #極速修復穩膚
#彈潤透亮再升級 #B5全面修復凝乳"
6725,2023-03-20 13:11:37,77,[],"最近的我
很想隱居
很想去峇里島學瑜珈
去西藏旅行
去尼泊爾爬山

最近又重新開始看房
看的地點是山上
但山上的缺點就是可能過幾年後價錢下跌很難賣
理智告訴我還是地點好的地方比較保值
但感性又想住山上
好難啊"
5375,2023-03-18 13:52:13,42,[],"最近走軟爛風
一個禮拜有五天都穿棉褲🤣"
10057,2023-03-17 09:12:02,56,[],"最近出門連隱形眼鏡都懶得戴了😂
如果包包背正面會更好看🥲
男生拍照就是不會發現這種小細節
但還是感謝 @jonas.tjd 幫拍照
大概花了一分鐘🤣"
5032,2023-03-16 13:59:11,239,"['日本31項大獎認證', 'elixir', '怡麗絲爾', '膠原精華水', '30秒膠原灌膚', '膠原精華乳就可以去睡了', '小金管', '日本no1膠原蛋白保養專家', '澎彈亮']","前陣子我因為打針吃藥手術
整個人的狀態很差
大概2個禮拜都是很邋遢的狀態
看到鏡子真的會不想承認這是我🤷🏻‍♀️

好險現在身體慢慢恢復正常
又有心力保養運動
我要讓我的顏值重！回！巔！峰！
猛擦保養品！
這瓶有 #日本31項大獎認證 的 #ELIXIR #怡麗絲爾 全新 #膠原精華水
最適合來拯救我看起來又老又憔悴的臉🥀
裡面含有高濃度3大膠原蛋白精華
擦了讓臉回到膨潤的狀態✨
而且更厲害的是 它不是光幫你補而已
還能淘汰掉肌膚中的老廢膠原蛋白

膠原精華水有清爽型、豐潤型可以選
豐潤型的潤澤度很像精華液
清爽型的也比一般化妝水來得保濕！
擦完後肌膚保水感滿分又不會黏
兩種我都推薦

日常使用可以用 #30秒膠原灌膚 
搭配手勢讓臉上扎實的膠原蛋白精華吸收進去
記得脖子也要帶到 

我喜歡倒在化妝棉上濕敷
濕敷完皮膚狀態變得很水嫩有光澤
而且他的價錢以專櫃也很佛
拿來濕敷心比較不會痛😆
不管是勤勞敷臉的人 還是想要妝前急救用都很適合

濕敷完再擦上同系列 #膠原精華乳就可以去睡了
簡簡單單
臉上膠原補得滿滿

會選擇這兩瓶作為近期保養首選是因為我也很喜歡他們同系列的美肌乳和彈潤時控精粹
美肌乳 #小金管 我已經用完2條了
都是好用而且價錢可以負擔的產品
完全可以理解為什麼他在日本會賣這麼好
是日本國民愛用NO.1的產品無誤👏

這篇@一位朋友+留言「怡麗絲爾膠原蛋白保養專家
我來讓一位把「膠原彈潤精華乳」正貨帶回去喔！

#日本NO1膠原蛋白保養專家 #澎彈亮
@elixirtw"
6811,2023-03-15 14:57:13,42,[],"今天去聽kings of convenience 的演唱會
現在才回家
（演唱會不能拍照所以發今天穿搭😂）

也許這是我最喜歡的一場演唱會了
吉他和歌聲都好聽
和觀眾的互動也很讚
竟然默默聽他們的歌十年了！
青春也這樣一眨眼就過了
好開心能聽到他們現場
非常非常棒
比CD還好聽🥰

雖然他們不是什麼大紅大紫的樂團
場地也不大
但是帶來的幸福感受完全不輸那些大團巨星
身為他們的粉絲很幸運🥰🥰🥰"
7240,2023-03-14 14:04:45,37,"['百大頂級設計師聯名推薦', '養髮神器', '賦活重升髮精華']","之前確診過後頭髮一直掉
後來開始打排卵針頭髮也掉
本來我沒注意
是髮型師在幫我洗頭的時候才說：
「你頭髮好像變少了耶⋯⋯」

我認真回想
以前綁頭髮綁兩圈就夠緊
現在要綁三圈
果然是頭髮變少了😱😱😱

立馬開始更認真擦頭皮保養精華！

之前我拍過一支頭髮保養的影片
裡面推薦過這瓶Sisley賦活重升髮精華
我都是洗頭完會擦這瓶在頭皮上
一次大約使用一管的量
滴在頭皮上再用指腹按摩

我用過不同牌子的頭皮精華
Sisley 這瓶的優點是質地很清爽
有些質地會黏黏的搞得頭髮也黏
但這瓶沒有這個問題
水狀質地
擦起來還有點微微涼感
味道也好聞不會臭臭的也不會太香

只是頭皮精華就是要堅持使用幾個月才能看見效果
我現在用了半瓶左右
頭頂有長出一些小細毛
用它按摩完頭皮吹乾頭髮
頭髮也會變得比較蓬鬆

我會繼續用完這瓶
重新變回髮量王者💪🏻💪🏻

@hairrituelbysisley 
#百大頂級設計師聯名推薦 #養髮神器 #賦活重升髮精華"
17037,2023-03-12 14:22:44,107,[],"新學到的減齡拍照姿勢：
蹲下來雙手捧臉
果然少女感滿滿😍
（23歲的小幫手教我的🤣）
不然我都擺一些很老氣的姿勢例如正面站好比✌🏼"
16116,2023-03-11 13:47:55,64,[],"終於回來了🥹
臭寶比我更高興
又可以聞爸爸的臭鞋了🤣"
6720,2023-03-10 14:23:46,49,"['注嫩瓶', '注白瓶', '注young瓶', '注嫩瓶', '注嫩瓶', '注白瓶', '注young瓶', '妮維雅', 'nivea', '奇肌雙管精萃凝乳', '安瓶級雙管身體乳', '注嫩瓶', '顆粒肌救星']","這個新玩意兒，你一定要試試😏
應該每個人都有擦過身體乳液吧
就是長那樣，白白的乳液狀
但今天這瓶真的完全不一樣！
真的從沒看過這樣的身體乳

妮維雅奇肌雙管精萃凝乳
安瓶級的身體乳！質地有兩層
外面那層透明的是修護保濕精華：
維他命B5、玻尿酸、海藻糖
就是我們平常拿來擦在臉上的保養品
妮維雅直接拿來做成身體乳！
是不是很誇張🤷🏻‍♀️
拿臉部保養品的成分來擦身體
好奢華

裡面那層白色的看起來是比較常見的乳液型態
卻有添加專櫃級的安瓶精萃
紫色 #注嫩瓶 煥膚安瓶精萃：二代果酸、神經醯胺
銀色 #注白瓶 淨白安瓶精萃：維他命C、甘草根萃取
橘色 #注young瓶 緊緻安瓶精萃：Q10、肌酸、茴芹果萃取

因為最近開始天氣漸漸變暖
準備要穿短袖、無袖、裙子
不要到夏天才開始煩惱皮膚粗糙顆粒、背痘問題
現在就要趕快保養解決！

老實說
我第一次擦 #注嫩瓶 的時候覺得也太清爽了吧
是不是不夠力？
很快就吸收
完全不黏
所以我質疑他是不是不夠保濕
但我比較有擦和沒擦的手臂
有擦的摸起來嫩很多
真的有補水
不是擦心酸的

同時也測試在身體最粗糙的膝蓋上
照片證明真的不誇張
原本乾燥粗糙
變得更柔嫩平滑

值得一提的是「注嫩瓶」中用了最新成分「二代果酸」
比一般果酸溫和
擦了不會脫皮，也沒有不能曬太陽的問題
想要改善皮膚粗糙問題的人可以試試

雙管質地包裝
讓內外雙管質地分開保存，使用時再新鮮混合
產品背面貼心的幫你找好最佳按壓位置
每次擠出都是最佳比例
就很像先幫身體皮膚擦前導修護精華液
再注入安瓶精萃的意思
優點是很清爽，完全不黏！
缺點是要讓自己的心態去適應這件事

已經習慣擦乳液
在擦這瓶的時候會覺得幫腿擦精華液
是不是太奢侈？
好險它沒有很貴🤣🤣🤣
趕快到入手 #注嫩瓶
為今年夏天滑嫩肌膚做好準備！
（銀色 #注白瓶 為屈臣氏獨家、橘色 #注young瓶 為寶雅獨家）

@nivea_tw
#妮維雅 #NIVEA #奇肌雙管精萃凝乳
#安瓶級雙管身體乳 #注嫩瓶 #顆粒肌救星"
18074,2023-03-08 14:10:00,88,[],"這陣子因為荷爾蒙的關係所以情緒很低落
Jonas竟然破天荒地說：

「要不要我去斯德哥爾摩買香奈兒給妳？」

你們猜我怎麼回答？

我：「不用了，我最近對貴的東西沒興趣。」

結果他嚇歪，叫我再說一次
他想錄音起來以後我買包的時候重複播放😂😂😂

@jonas.tjd"
